Transcript_ID	Transcript_ID	Gene_ID	Description	IO_Read_Count	IX_Read_Count	NO_Read_Count	NX_Read_Count	IO_FPKM	IX_FPKM	NO_FPKM	NX_FPKM
Os02g0274100	Os02t0274100-01,Os02t0274100-02	.	.	408	1085	1093	3417	228.476632	248.315506	459.49112	331.651916
Os09g0274100	Os09t0274100-01	.	.	5	8	8	6	6.051017	4.839131	9.459471	1.626771
Os07g0274100	Os07t0274100-01,Os07t0274100-02	.	.	0	2	8	11	0.0	0.177295	1.946976	0.602998
Os04g0274100	Os04t0274100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0274100	Os01t0274100-00	.	.	5	0	0	0	3.382892	0.0	0.0	0.0
Os11g0274100	Os11t0274100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274100	Os06t0274100-01	.	.	11	9	0	18	2.655106	0.946109	0.0	0.8658
Os08g0274150	Os08t0274150-00	.	.	1	0	0	0	0.595663	0.0	0.0	0.0
Os11g0274166	Os11t0274166-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0274200	Os05t0274200-01	.	.	0	6	0	6	0.0	0.822625	0.0	0.346733
Os06g0274200	Os06t0274200-01	.	.	0	0	14	24	0.0	0.0	14.3967	5.711843
Os12g0274200	Os12t0274200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0274201	Os01t0274201-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0274250	Os04t0274250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0274300	Os07t0274300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0274300	Os03t0274300-01	.	.	176	302	280	1132	61.957714	46.170555	77.36541	73.159569
Os01g0274300	Os01t0274300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274300	Os06t0274300-01	.	.	57	28	12	15	64.131966	13.519683	10.61455	2.970465
Os05g0274300	Os05t0274300-01	.	.	13	92	34	149	9.319287	30.827034	20.288702	21.059875
Os02g0274350	Os02t0274350-00	.	.	1	17	13	29	2.025796	14.428673	20.054459	10.400986
Os04g0274400	Os04t0274400-01	.	.	0	13	18	24	0.0	6.452408	15.742553	5.040858
Os03g0274400	Os03t0274400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0274400	Os07t0274400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0274450	Os12t0274450-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274500	Os06t0274500-01	.	.	77	195	42	175	32.031342	35.311577	13.531482	13.381803
Os01g0274500	Os01t0274500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274550	Os06t0274550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274600	Os06t0274600-01	.	.	0	6	0	4	0.0	2.581667	0.0	0.616858
Os02g0274600	Os02t0274600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0274601	Os01t0274601-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0274700	Os03t0274700-01	.	.	0	4	0	18	0.0	1.386577	0.0	2.632872
Os08g0274700	Os08t0274700-01,Os08t0274700-02	.	.	15	27	28	167	11.406177	14.439341	17.19342	31.686586
Os02g0274700	Os02t0274700-01	.	.	29	31	38	110	15.03568	7.006902	15.542768	10.478778
Os07g0274700	Os07t0274700-01	.	.	153	122	164	416	300.158875	103.525543	252.275925	149.881607
Os12g0274700	Os12t0274700-01,Os12t0274700-02	.	.	816	3880	339	9052	1025.418479	2108.731575	332.802851	2081.869689
Os11g0274700	Os11t0274700-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0274750	Os12t0274750-00	.	.	0	2	0	1	0.0	1.283783	0.0	0.281719
Os08g0274775	Os08t0274775-00	.	.	0	6	1	2	0.0	6.141184	1.255851	0.764915
Os07g0274800	Os07t0274800-01,Os07t0274800-02	.	.	14	43	12	166	5.804458	8.055931	4.126395	13.312014
Os01g0274800	Os01t0274800-01	.	.	0	11	0	0	0.0	3.316617	0.0	0.0
Os09g0274800	Os09t0274800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0274800	Os03t0274800-01	.	.	50	56	58	167	32.033661	15.746791	29.167828	19.843361
Os06g0274800	Os06t0274800-01	.	.	8	6	0	44	6.980383	2.226212	0.0	6.922031
Os06g0274875	Os06t0274875-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0274900	Os05t0274900-00	.	.	52	88	44	116	88.367363	64.647987	57.718021	35.811394
Os02g0274900	Os02t0274900-01,Os02t0274900-02,Os02t0274900-03	.	.	177	535	393	2089	89.828892	110.514913	146.837793	182.019688
Os09g0274900	Os09t0274900-01	.	.	30	3	4	10	52.397205	2.193361	5.539406	3.178627
Os01g0274901	Os01t0274901-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0274950	Os06t0274950-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0274950	Os05t0274950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0274950	Os03t0274950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0275000	Os06t0275000-01	.	.	10	49	47	218	6.700343	14.163905	24.662748	26.677441
Os11g0275000	Os11t0275000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0275000	Os05t0275000-01	.	.	12	28	16	28	4.212912	4.260875	4.399736	1.779195
Os05g0275100	Os05t0275100-00	.	.	6	26	22	24	2.132314	4.110416	6.2779	1.593124
Os07g0275100	Os07t0275100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0275100	Os03t0275100-01,Os03t0275100-02	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0275100	Os02t0275100-01	.	.	10	0	5	15	8.357278	0.0	2.862288	2.320598
Os04g0275100	Os04t0275100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0275200	Os02t0275200-01,Os02t0275200-02	.	.	207	162	109	191	116.906746	36.226181	45.822734	18.149451
Os09g0275200	Os09t0275200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0275200	Os08t0275200-00	.	.	20	129	104	196	10.178234	28.315487	41.398289	18.172966
Os01g0275200	Os01t0275200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0275200	Os11t0275200-01	.	.	0	19	0	54	0.0	9.415959	0.0	11.354532
Os07g0275201	Os07t0275201-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0275300	Os01t0275300-01	.	.	0	14	2	36	0.0	10.617781	2.139527	12.015536
Os09g0275300	Os09t0275300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0275300	Os07t0275300-01	.	.	7	0	0	8	6.335176	0.0	0.0	1.380817
Os03g0275300	Os03t0275300-01	.	.	33	201	50	458	19.280975	52.11739	23.514219	50.256245
Os02g0275300	Os02t0275300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0275350	Os03t0275350-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0275400	Os12t0275400-01	.	.	0	14	0	18	0.0	7.701157	0.0	4.173445
Os03g0275400	Os03t0275400-01	.	.	46	37	22	98	29.098154	10.138276	10.906454	11.246708
Os11g0275400	Os11t0275400-01	.	.	25	61	20	90	10.226193	10.884455	6.220815	6.808234
Os09g0275400	Os09t0275400-01	.	.	91	33	96	6	55.13147	8.580958	45.432804	0.666812
Os03g0275450	Os03t0275450-00	.	.	0	0	0	8	0.0	0.0	0.0	0.476476
Os07g0275475	Os07t0275475-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0275500	Os11t0275500-01	.	.	0	0	0	13	0.0	0.0	0.0	2.196951
Os03g0275500	Os03t0275500-01,Os03t0275500-02	.	.	530	926	565	2158	301.87574	248.219833	275.034802	235.740204
Os01g0275500	Os01t0275500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0275500	Os12t0275500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0275500	Os06t0275500-01	.	.	9	13	19	36	2.60758	1.764014	4.618433	2.103084
Os06g0275550	Os06t0275550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0275600	Os05t0275600-01,Os05t0275600-02	.	.	0	0	10	22	0.0	0.0	7.327729	3.887586
Os06g0275600	Os06t0275600-01,Os06t0275600-02	.	.	8	10	0	39	3.41925	1.950529	0.0	3.123617
Os08g0275600	Os08t0275600-00	.	.	0	4	0	4	0.0	2.309611	0.0	0.990077
Os03g0275600	Os03t0275600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0275600	Os01t0275600-01,Os01t0275600-02	.	.	48	174	64	326	16.223932	30.889026	19.537281	20.436504
Os03g0275700	Os03t0275700-01	.	.	0	2	0	0	0.0	0.975684	0.0	0.0
Os06g0275700	Os06t0275700-01	.	.	31	163	95	356	9.675004	22.526894	23.704607	20.784245
Os01g0275700	Os01t0275700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0275700	Os05t0275700-01	.	.	7	7	10	25	4.118109	2.03322	5.35683	3.112249
Os11g0275800	Os11t0275800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0275800	Os03t0275800-01	.	.	0	0	0	10	0.0	0.0	0.0	0.918033
Os06g0275800	Os06t0275800-01,Os06t0275800-02,Os06t0275800-03	.	.	160	347	296	1266	91.657052	87.780345	135.517444	136.000638
Os01g0275800	Os01t0275800-01	.	.	0	0	2	0	0.0	0.0	1.128997	0.0
Os07g0275801	Os07t0275801-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0275900	Os01t0275900-00	.	.	5	32	6	20	2.074036	7.177106	2.252723	1.895238
Os03g0275900	Os03t0275900-01,Os03t0275900-02,Os03t0275900-03	.	.	54	54	70	117	29.229766	14.640304	27.489085	8.68536
Os06g0275900	Os06t0275900-01,Os06t0275900-02	.	.	20	76	45	183	7.49328	12.22848	13.069069	12.657138
Os11g0275900	Os11t0275900-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0275901	Os07t0275901-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0275950	Os01t0275950-00	.	.	0	6	0	16	0.0	2.747546	0.0	3.01464
Os03g0275950	Os03t0275950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0275950	Os04t0275950-01	.	.	0	3	11	57	0.0	0.85661	8.163509	10.207801
Os01g0276000	Os01t0276000-01	.	.	124	198	96	269	205.645584	141.738556	123.918999	81.360634
Os08g0276000	Os08t0276000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0276000	Os07t0276000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0276000	Os09t0276000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0276000	Os11t0276000-01	.	.	0	5	5	8	0.0	0.567139	1.026108	0.4414
Os06g0276001	Os06t0276001-01	.	.	0	0	0	3	0.0	0.0	0.0	1.684006
Os01g0276033	Os01t0276033-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0276050	Os07t0276050-00	.	.	2	0	0	0	3.221303	0.0	0.0	0.0
Os01g0276066	Os01t0276066-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0276100	Os08t0276100-01	.	.	13	6	0	53	7.339826	1.589413	0.0	5.918664
Os05g0276100	Os05t0276100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0276100	Os01t0276100-01	.	.	33	130	88	533	22.644077	38.397491	47.092239	66.867027
Os12g0276100	Os12t0276100-01	.	.	9	12	4	32	10.014979	6.506128	3.92378	7.247863
Os11g0276100	Os11t0276100-01	.	.	0	0	0	17	0.0	0.0	0.0	4.877439
Os02g0276200	Os02t0276200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0276200	Os04t0276200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0276200	Os01t0276200-00	.	.	0	0	10	0	0.0	0.0	6.230369	0.0
Os08g0276200	Os08t0276200-01	.	.	24	57	43	247	20.614225	20.846464	28.800781	38.641487
Os03g0276300	Os03t0276300-00	.	.	4	0	2	0	9.363956	0.0	2.510177	0.0
Os11g0276300	Os11t0276300-01	.	.	3	22	24	106	2.01555	7.080108	14.283219	14.831629
Os01g0276300	Os01t0276300-01	.	.	0	11	8	46	0.0	4.806893	6.850354	9.096084
Os12g0276300	Os12t0276300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0276300	Os06t0276300-01	.	.	13	5	3	23	4.109467	0.578	0.522879	1.401952
Os04g0276300	Os04t0276300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0276400	Os08t0276400-01	.	.	6	16	8	30	1.959796	2.393749	2.138667	1.891798
Os01g0276400	Os01t0276400-01	.	.	29	34	14	42	22.303616	11.689553	8.664419	6.002255
Os02g0276400	Os02t0276400-01	.	.	0	11	6	46	0.0	5.096611	5.373966	9.486984
Os01g0276500	Os01t0276500-01,Os01t0276500-02	.	.	7	20	0	37	6.070288	7.808352	0.0	5.90191
Os05g0276500	Os05t0276500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0276500	Os02t0276500-01	.	.	27	45	48	195	14.093781	10.197192	19.33882	18.639164
Os03g0276500	Os03t0276500-01	.	.	930	1520	2660	5772	431.539825	305.679443	967.598633	490.031342
Os12g0276550	Os12t0276550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0276600	Os03t0276600-01	.	.	0	21	0	27	0.0	6.997018	0.0	3.864725
Os04g0276600	Os04t0276600-01	.	.	21	4	6	26	18.817518	1.629947	4.292135	4.41338
Os09g0276600	Os09t0276600-01	.	.	0	8	0	10	0.0	3.519673	0.0	1.855641
Os01g0276600	Os01t0276600-01	.	.	4	12	8	19	3.150905	4.026353	4.925769	2.722406
Os01g0276650	Os01t0276650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0276700	Os03t0276700-01	.	.	0	0	17	26	0.0	0.0	26.245697	9.079331
Os01g0276700	Os01t0276700-01,Os01t0276700-02,Os01t0276700-03,Os01t0276700-04	.	.	33	96	79	158	23.637964	27.750988	29.803929	14.767804
Os05g0276750	Os05t0276750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0276750	Os06t0276750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0276800	Os01t0276800-01,Os01t0276800-02,Os01t0276800-03,Os01t0276800-04,Os01t0276800-05	.	.	74	173	80	416	55.23311	65.715372	53.752308	58.47015
Os03g0276800	Os03t0276800-01	.	.	0	0	0	8	0.0	0.0	0.0	0.798447
Os03g0276850	Os03t0276850-00	.	.	0	0	0	4	0.0	0.0	0.0	0.410898
Os01g0276900	Os01t0276900-01	.	.	34	9	43	14	50.588299	5.203659	49.555988	3.82563
Os02g0276900	Os02t0276900-01	.	.	4	16	6	17	2.374361	4.090375	2.776949	1.819308
Os03g0276900	Os03t0276900-00	.	.	35	62	50	233	25.497068	20.045746	28.969358	31.79945
Os12g0277000	Os12t0277000-01,Os12t0277000-02	.	.	12	30	11	22	4.341568	5.591916	2.986928	1.459169
Os05g0277000	Os05t0277000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0277000	Os03t0277000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0277000	Os07t0277000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0277100	Os09t0277100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0277100	Os05t0277100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0277100	Os03t0277100-01	.	.	177	429	219	886	184.165634	193.407913	178.998276	168.873169
Os01g0277100	Os01t0277100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0277200	Os08t0277200-01	.	.	62	18	29	11	45.64043	5.636901	16.68268	1.346019
Os07g0277200	Os07t0277200-01	.	.	8	8	0	20	11.297039	4.65643	0.0	5.296681
Os12g0277200	Os12t0277200-00	.	.	5	0	0	2	9.291674	0.0	0.0	0.845282
Os05g0277200	Os05t0277200-01	.	.	6	12	5	4	5.033607	4.349254	2.629505	0.612076
Os03g0277300	Os03t0277300-01	.	.	9	225	102	2659	3.365194	40.828236	33.493305	204.482101
Os05g0277300	Os05t0277300-01,Os05t0277300-02,Os05t0277300-03	.	.	20	29	2	63	24.420159	11.23749	0.335697	5.266601
Os08g0277300	Os08t0277300-00	.	.	0	0	0	2	0.0	0.0	0.0	0.331255
Os05g0277350	Os05t0277350-00	.	.	0	0	7	0	0.0	0.0	11.565682	0.0
Os12g0277400	Os12t0277400-01	.	.	40	158	57	211	12.037503	20.941856	13.696176	11.829726
Os04g0277400	Os04t0277400-01	.	.	0	4	0	5	0.0	1.300874	0.0	0.602948
Os07g0277500	Os07t0277500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0277500	Os03t0277500-01	.	.	0	0	14	111	0.0	0.0	18.305347	33.797569
Os05g0277500	Os05t0277500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0277500	Os01t0277500-01	.	.	0	13	5	0	0.0	2.410213	1.453576	0.0
Os12g0277500	Os12t0277500-01,Os12t0277500-02,Os12t0277500-03,Os12t0277500-04	.	.	70	152	53	400	35.532874	42.427786	21.088726	45.905268
Os07g0277600	Os07t0277600-01,Os07t0277600-02	.	.	0	12	6	11	0.0	1.859587	1.683635	0.654795
Os03g0277600	Os03t0277600-01	.	.	47	11	30	11	43.289425	3.995749	21.673847	1.686979
Os01g0277600	Os01t0277600-00	.	.	34	144	49	304	9.174164	16.870853	10.285737	15.091684
Os02g0277600	Os02t0277600-01	.	.	0	16	5	17	0.0	3.776216	2.127922	1.694214
Os03g0277650	Os03t0277650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0277650	Os12t0277650-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0277700	Os03t0277700-01	.	.	24	6	0	0	21.761232	2.35811	0.0	0.0
Os01g0277700	Os01t0277700-01	.	.	4	25	20	47	2.770266	9.991878	14.435724	7.847199
Os02g0277700	Os02t0277700-01	.	.	0	0	4	7	0.0	0.0	1.110629	0.388749
Os03g0277800	Os03t0277800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0277800	Os09t0277800-01	.	.	0	14	0	10	0.0	3.837745	0.0	1.159797
Os06g0277850	Os06t0277850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0277900	Os08t0277900-01	.	.	27	206	86	435	23.154097	76.755737	57.921387	68.671455
Os12g0277900	Os12t0277900-01	.	.	0	22	14	9	0.0	6.668945	7.753145	1.034559
Os09g0278000	Os09t0278000-00	.	.	0	0	7	9	0.0	0.0	9.970112	3.045511
Os03g0278000	Os03t0278000-01,Os03t0278000-02,Os03t0278000-03	.	.	205	242	175	513	151.649092	77.806988	101.57829	69.751512
Os06g0278000	Os06t0278000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0278000	Os01t0278000-00	.	.	27	17	6	62	27.294769	7.353271	4.841906	11.517629
Os04g0278000	Os04t0278000-01	.	.	72	260	46	452	36.914371	57.661419	18.459936	42.319496
Os01g0278050	Os01t0278050-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278066	Os03t0278066-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0278100	Os08t0278100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0278100	Os04t0278100-00	.	.	0	0	0	9	0.0	0.0	0.0	1.110012
Os01g0278100	Os01t0278100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0278101	Os04t0278101-00	.	.	0	0	0	1	0.0	0.0	0.0	0.247816
Os12g0278101	Os12t0278101-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0278150	Os05t0278150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0278150	Os06t0278150-00	.	.	2	0	0	0	1.970425	0.0	0.0	0.0
Os01g0278200	Os01t0278200-01	.	.	0	25	0	24	0.0	6.723536	0.0	2.7456
Os03g0278200	Os03t0278200-01,Os03t0278200-02	.	.	157	184	129	476	79.739531	41.671604	50.308917	44.650838
Os04g0278200	Os04t0278200-01,Os04t0278200-02	.	.	24	32	0	37	6.576758	3.74189	0.0	1.851141
Os03g0278250	Os03t0278250-00	.	.	0	17	2	53	0.0	3.742647	0.801848	4.931434
Os09g0278300	Os09t0278300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0278300	Os06t0278300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278300	Os03t0278300-01,Os03t0278300-02,Os03t0278300-04	.	.	235	423	218	694	171.252303	145.713768	130.903324	92.342897
Os11g0278300	Os11t0278300-00	.	.	0	0	0	2	0.0	0.0	0.0	0.282117
Os03g0278333	Os03t0278333-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278366	Os03t0278366-01	.	.	7	0	0	0	1.989179	0.0	0.0	0.0
Os02g0278400	Os02t0278400-01,Os02t0278400-02	.	.	8	56	4	35	4.715552	9.959686	0.866864	1.98554
Os07g0278400	Os07t0278400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278400	Os03t0278400-01	.	.	66	100	41	123	36.569439	23.966942	17.737499	12.439395
Os12g0278401	Os12t0278401-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0278401	Os09t0278401-00	.	.	0	2	0	0	0.0	1.524302	0.0	0.0
Os02g0278450	Os02t0278450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0278450	Os06t0278450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0278466	Os01t0278466-00	.	.	0	1	0	3	0.0	2.046295	0.0	2.559798
Os03g0278500	Os03t0278500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0278500	Os05t0278500-01	.	.	0	0	8	10	0.0	0.0	4.224832	1.22501
Os08g0278501	Os08t0278501-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278533	Os03t0278533-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0278550	Os05t0278550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0278550	Os04t0278550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0278566	Os03t0278566-00	.	.	4	10	3	23	6.04012	7.384868	3.243919	7.144669
Os01g0278600	Os01t0278600-01,Os01t0278600-02	.	.	0	2	0	0	0.0	0.224091	0.0	0.0
Os08g0278600	Os08t0278600-01,Os08t0278600-02	.	.	4	0	9	30	5.564543	0.0	12.368779	9.876078
Os09g0278700	Os09t0278700-00	.	.	0	46	0	30	0.0	23.474878	0.0	6.320302
Os03g0278700	Os03t0278700-01	.	.	26	53	6	58	8.332232	7.584108	1.553156	3.500319
Os02g0278700	Os02t0278700-01	.	.	0	24	0	10	0.0	3.549928	0.0	0.648389
Os12g0278700	Os12t0278700-01,Os12t0278700-02	.	.	56	145	45	260	41.97226	47.752956	26.624506	36.157543
Os08g0278750	Os08t0278750-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0278800	Os12t0278800-01,Os12t0278800-02,Os12t0278800-03	.	.	63	120	51	184	32.847939	27.106131	20.586412	17.458682
Os03g0278800	Os03t0278800-00	.	.	0	14	0	27	0.0	8.657704	0.0	6.955298
Os07g0278866	Os07t0278866-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0278900	Os11t0278900-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0278900	Os01t0278900-01	.	.	12	34	11	76	20.069006	24.645781	13.126437	23.148809
Os08g0278900	Os08t0278900-01	.	.	19	39	52	77	15.864788	14.618686	35.69405	12.27681
Os04g0278900	Os04t0278900-01,Os04t0278900-02	.	.	8	38	10	86	5.123856	11.227969	5.069289	12.463219
Os09g0278900	Os09t0278900-01	.	.	0	0	3	16	0.0	0.0	5.440003	7.120408
Os12g0278900	Os12t0278900-01	.	.	0	19	0	40	0.0	4.798821	0.0	4.410176
Os03g0278900	Os03t0278900-01	.	.	237	1384	238	1727	254.959854	646.421631	200.811661	340.493408
Os01g0278950	Os01t0278950-00	.	.	4	8	10	0	1.744369	1.510949	3.417145	0.0
Os05g0278950	Os05t0278950-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0278966	Os08t0278966-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0278975	Os01t0278975-00	.	.	0	0	3	0	0.0	0.0	0.843119	0.0
Os09g0279000	Os09t0279000-01	.	.	40	151	74	305	22.920288	37.470245	33.040077	31.98749
Os03g0279000	Os03t0279000-00	.	.	85	171	79	362	128.978165	112.823425	94.208427	100.611015
Os12g0279000	Os12t0279000-01	.	.	25	46	32	159	7.352733	6.102156	7.679589	8.857555
Os01g0279000	Os01t0279000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0279050	Os09t0279050-00	.	.	0	0	4	8	0.0	0.0	4.28576	2.232229
Os01g0279100	Os01t0279100-01,Os01t0279100-02	.	.	162	512	61	1344	100.924753	169.172341	34.455904	202.913849
Os09g0279100	Os09t0279100-01	.	.	19	55	69	203	6.629883	8.448361	19.188082	13.190838
Os12g0279100	Os12t0279100-01	.	.	21	90	28	139	4.640683	8.987597	5.074698	5.877868
Os02g0279150	Os02t0279150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0279200	Os01t0279200-01,Os01t0279200-02,Os01t0279200-03	.	.	25	72	26	243	14.808485	28.064309	28.120431	27.180549
Os09g0279200	Os09t0279200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os03g0279200	Os03t0279200-01	.	.	0	0	3	49	0.0	0.0	3.004826	12.322105
Os04g0279300	Os04t0279300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0279300	Os09t0279300-00	.	.	0	0	0	5	0.0	0.0	0.0	1.481664
Os05g0279300	Os05t0279300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0279300	Os01t0279300-01	.	.	56	129	69	310	84.909248	84.753143	81.854576	86.113472
Os06g0279350	Os06t0279350-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0279400	Os09t0279400-01	.	.	24	31	11	54	21.614052	12.083723	7.097833	8.926345
Os05g0279400	Os05t0279400-01,Os05t0279400-02	.	.	68	199	142	921	21.468454	27.139881	35.021587	56.046908
Os01g0279400	Os01t0279400-01	.	.	0	14	0	36	0.0	3.534747	0.0	3.756586
Os03g0279400	Os03t0279400-01,Os03t0279400-02	.	.	4	30	0	20	2.415512	7.824058	0.0	2.105607
Os01g0279500	Os01t0279500-01	.	.	0	0	2	3	0.0	0.0	0.225274	0.105135
Os09g0279500	Os09t0279500-01,Os09t0279500-02,Os09t0279500-03	.	.	57	29	7	121	57.097416	13.38652	5.024109	22.396694
Os03g0279500	Os03t0279500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0279600	Os12t0279600-01	.	.	0	0	5	0	0.0	0.0	2.154084	0.0
Os05g0279600	Os05t0279600-01	.	.	19	13	4	18	13.916894	4.212654	2.221565	2.436925
Os03g0279600	Os03t0279600-01,Os03t0279600-02	.	.	42	117	22	94	40.426735	49.440617	16.866856	16.752823
Os02g0279600	Os02t0279600-00	.	.	20	17	0	49	25.482817	8.833526	0.0	11.289914
Os09g0279600	Os09t0279600-01	.	.	10	46	0	58	4.1415	8.27259	0.0	4.389304
