geneID	rice_mock.rep1_count	rice_mock.rep2_count	rice_RSV.rep1_count	rice_RSV.rep2_count	rice_mock.rep1_cpm	rice_mock.rep2_cpm	rice_RSV.rep1_cpm	rice_RSV.rep2_cpm	LogFC	LogCPM	Pvalue	FDR		
LOC_Os08g14580	331	408	358	330	12.67537977	15.32865884	13.57493945	12.79592317	-0.063028098	3.768545255	0.836905706	1		
LOC_Os03g10870	246	281	268	221	9.420372881	10.55723808	10.16224517	8.569390973	-0.070485747	3.281525254	0.836953982	1		
LOC_Os11g01154	1817	1779	1640	1725	69.58055905	66.83746099	62.18687345	66.88778022	-0.057148839	6.051198883	0.836985329	1		
LOC_Os10g34400	3436	2816	3343	3021	131.5788667	105.7978022	126.7626329	117.1408603	0.059203596	6.909336938	0.837070604	1		
LOC_Os01g34420	31	28	22	30	1.18712016	1.051966783	0.834214156	1.163265743	-0.141278955	0.180032415	0.837136999	1		
LOC_Os02g02270	959	941	859	921	36.72413656	35.35359797	32.57227091	35.71225831	-0.05517427	5.133210469	0.837267828	1		
LOC_Os01g36920	2110	2261	2114	1978	80.80075927	84.94631776	80.16039663	76.69798798	-0.056875054	6.331205829	0.837295651	1		
LOC_Os07g36200	1188	1163	1122	1085	45.49350806	43.69419175	42.54492196	42.07144437	-0.053798308	5.440588336	0.837302937	1		
LOC_Os06g44610	810	750	714	747	31.01830095	28.1776817	27.07404125	28.965317	-0.056879448	4.849480022	0.837304091	1		
LOC_Os10g10190	294	283	294	244	11.25849442	10.63237856	11.14813463	9.461228043	-0.06589559	3.416018331	0.837348267	1		
LOC_Os12g07950	892	818	923	683	34.15842524	30.73245817	34.99907573	26.48368341	-0.058028624	4.981157622	0.837372995	1		
LOC_Os04g11790	58	77	54	68	2.221063525	2.892908654	2.047616565	2.636735684	-0.101107624	1.332975743	0.837379428	1		
LOC_Os07g39560	2309	2119	1922	2217	88.42130481	79.61134336	72.87998218	85.9653384	-0.058356932	6.351566725	0.837432905	1		
LOC_Os08g09860	1228	972	1071	996	47.02527601	36.51827548	40.61106187	38.62042267	-0.056385948	5.34696188	0.837436417	1		
LOC_Os03g08140	221	277	239	268	8.463017914	10.40695711	9.062599241	10.39184064	0.068866581	3.268288775	0.837439686	1		
LOC_Os01g32870	779	826	842	663	29.83118079	31.03302011	31.92765088	25.70817292	-0.057196968	4.888158338	0.837464999	1		
LOC_Os08g05630	305	289	306	300	11.6797306	10.85780001	11.60316053	11.63265743	0.065975145	3.523327493	0.837627781	1		
LOC_Os06g12876	538	612	628	448	20.6022789	22.99298827	23.81302227	17.37143509	-0.060664702	4.405929714	0.837660125	1		
LOC_Os11g09150	45	22	23	37	1.723238942	0.82654533	0.872132981	1.434694416	-0.123551357	0.365815479	0.837682703	1		
LOC_Os09g08430	5779	6839	5169	6561	221.3021743	256.9428868	196.0024078	254.406218	-0.060850846	7.856264314	0.837727462	1		
LOC_Os09g39594	125	152	127	128	4.786774838	5.710676824	4.81569081	4.96326717	-0.078278122	2.359254745	0.837767018	1		
LOC_Os02g04800	161	121	114	145	6.165365991	4.545999314	4.322746081	5.622451091	-0.085222437	2.387910545	0.837820403	1		
LOC_Os01g63400	52	75	70	62	1.991298333	2.81776817	2.654317769	2.404082535	0.096911771	1.342503321	0.837925358	1		
LOC_Os06g41710	39	55	35	49	1.493473749	2.066363325	1.327158885	1.900000713	-0.115475663	0.82242345	0.837994369	1		
LOC_Os03g56380	601	461	465	616	23.01481342	17.31988168	17.63225375	23.88572326	0.063881133	4.359515038	0.838119985	1		
LOC_Os02g08300	421	510	519	426	16.12185765	19.16082355	19.67987032	16.51837355	0.059731189	4.161368392	0.838164322	1		
LOC_Os11g05640	62	6	28	48	2.37424032	0.225421454	1.061727108	1.861225189	0.182232232	0.543173375	0.838188428	1		
LOC_Os05g33520	2142	1118	1585	1765	82.02617363	42.00353085	60.10133806	68.43880121	0.069379413	5.982547429	0.83822293	1		
LOC_Os02g08350	1043	997	1058	1006	39.94084925	37.45753154	40.11811714	39.00817791	0.053642997	5.290234791	0.838338608	1		
LOC_Os10g40110	497	600	536	489	19.03221676	22.54214536	20.32449035	18.96123161	-0.058236186	4.338432794	0.838381752	1		
LOC_Os02g38980	4965	5659	5002	4925	190.1306966	212.610001	189.669964	190.9694595	-0.057882267	7.610235618	0.838412255	1		
LOC_Os01g15260	687	756	670	680	26.30811451	28.40310315	25.40561293	26.36735684	-0.056237682	4.735005555	0.838460415	1		
LOC_Os11g17504	452	255	388	341	17.30897781	9.580411777	14.71250421	13.22245394	0.072227805	3.783710208	0.838468354	1		
LOC_Os11g01490	1970	1361	1706	1691	75.43957145	51.13309972	64.68951592	65.56941238	0.060723201	6.005113175	0.838488137	1		
LOC_Os06g12320	255	215	231	207	9.76502067	8.077602087	8.759248638	8.026533626	-0.067457743	3.123579444	0.838507582	1		
LOC_Os02g14900	179	144	149	184	6.854661568	5.410114886	5.649904966	7.134696557	0.081958144	2.662676839	0.838526982	1		
LOC_Os02g04270	547	669	662	475	20.94692669	25.13449207	25.10226233	18.41837426	-0.060460889	4.485168674	0.838628991	1		
LOC_Os02g47190	151	206	204	162	5.782424004	7.739469906	7.735440356	6.281635012	0.075295538	2.79468372	0.838677604	1		
LOC_Os01g50849	697	631	639	606	26.6910565	23.70682287	24.23012935	23.49796801	-0.057160757	4.618037921	0.838759817	1		
LOC_Os02g39810	67	59	57	75	2.565711313	2.216644294	2.161373041	2.908164357	0.106930871	1.342295529	0.838785039	1		
LOC_Os01g25810	84	93	97	65	3.216712691	3.494032531	3.678126052	2.52040911	-0.09316812	1.71950603	0.838854174	1		
LOC_Os01g58500	79	73	82	76	3.025241698	2.742627685	3.109343673	2.946939882	0.091905665	1.597547192	0.838945525	1		
LOC_Os12g32190	137	195	178	163	5.246305223	7.326197242	6.749550899	6.320410537	0.080488278	2.693204045	0.839058386	1		
LOC_Os04g34450	2143	2178	2255	2122	82.06446782	81.82798765	85.50695099	82.28166355	0.056117377	6.371877936	0.839086148	1		
LOC_Os05g43560	743	787	787	761	28.45258964	29.56778066	29.84211549	29.50817435	0.055448991	4.875482645	0.839099291	1		
LOC_Os06g50154	2982	3823	3301	3053	114.1933005	143.6310362	125.1700422	118.3816771	-0.058042935	6.965993815	0.839118364	1		
LOC_Os04g22270	225	279	257	211	8.616194709	10.48209759	9.745138096	8.181635725	-0.068312302	3.217542017	0.839156152	1		
LOC_Os08g01030	200	122	157	140	7.658839741	4.583569556	5.953255568	5.428573467	-0.086848956	2.578799545	0.839255695	1		
LOC_Os04g38750	1748	1394	1554	1635	66.93825934	52.37291772	58.92585448	63.39798299	0.056906421	5.916827457	0.83926021	1		
LOC_Os06g48930	181	129	162	125	6.931249966	4.846561252	6.142849695	4.846940596	-0.081251834	2.525298638	0.839321422	1		
LOC_Os05g05500	104	113	105	119	3.982596665	4.245437376	3.981476654	4.614287447	0.086718066	2.095526323	0.839480757	1		
LOC_Os05g51710	496	440	497	381	18.99392256	16.5309066	18.84565616	14.77347494	-0.059644581	4.114276759	0.839509708	1		
LOC_Os02g44780	1041	961	1030	996	39.86426085	36.10500282	39.05639003	38.62042267	0.053679697	5.263712922	0.839519566	1		
LOC_Os06g19660	1905	1857	1639	1878	72.95044853	69.76793988	62.14895463	72.82043551	-0.057305986	6.116226786	0.839546329	1		
LOC_Os07g05560	21	36	20	30	0.804178173	1.352528722	0.758376505	1.163265743	-0.139770496	0.128083923	0.83955615	1		
LOC_Os12g44330	1901	2055	2057	1652	72.79727174	77.20684785	77.99902359	64.05716691	-0.056874718	6.187287363	0.839564115	1		
LOC_Os02g44642	850	804	671	873	32.5500689	30.20647478	25.44353176	33.85103312	-0.058077906	4.932786337	0.839572858	1		
LOC_Os02g52820	337	460	365	376	12.90514496	17.28231144	13.84037123	14.57959731	-0.061891845	3.876030921	0.839596135	1		
LOC_Os07g37530	60	71	62	74	2.297651922	2.667487201	2.350967167	2.869388833	0.096483111	1.387972633	0.83971912	1		
LOC_Os01g68890	42	29	37	38	1.608356346	1.089537026	1.402996535	1.473469941	0.112881216	0.553246075	0.839730091	1		
LOC_Os03g17450	281	450	383	295	10.76066984	16.90660902	14.52291008	11.43877981	-0.067196331	3.747114971	0.839734856	1		
LOC_Os03g47580	176	193	168	173	6.739778972	7.251056757	6.370362646	6.708165784	-0.073886323	2.771158255	0.839814895	1		
LOC_Os07g32420	4229	4671	4394	3940	161.9461663	175.4906016	166.6153183	152.7755676	-0.056685879	7.355970628	0.839973923	1		
LOC_Os11g40600	1425	488	940	1054	54.56923315	18.33427822	35.64369576	40.8694031	0.08462454	5.227864775	0.840001347	1		
LOC_Os08g15204	242	274	257	223	9.267196087	10.29424638	9.745138096	8.646942023	-0.066276822	3.253505466	0.840010507	1		
LOC_Os06g51260	5175	3816	4074	4345	198.1724783	143.3680445	154.4812942	168.4796551	-0.060369367	7.375107989	0.840026166	1		
LOC_Os06g43160	135	131	150	125	5.169716825	4.921701737	5.687823791	4.846940596	0.083262326	2.384345002	0.840060139	1		
LOC_Os03g13450	90	88	68	94	3.446477883	3.306181319	2.578480119	3.644899328	-0.093682074	1.728630621	0.840115903	1		
LOC_Os07g28900	101	93	111	91	3.867714069	3.494032531	4.208989606	3.528572754	0.092658452	1.942170265	0.840193581	1		
LOC_Os01g55830	6166	5503	6224	5633	236.1220292	206.7490432	236.0067685	218.422531	0.057974585	7.807267853	0.84020009	1		
LOC_Os03g61340	650	771	695	635	24.89122916	28.96665679	26.35358357	24.62245823	-0.056008979	4.711872032	0.840471328	1		
LOC_Os02g38890	28	19	15	36	1.072237564	0.713834603	0.568782379	1.395918892	0.160227325	0.017547035	0.840493459	1		
LOC_Os05g49750	394	441	454	393	15.08791429	16.56847684	17.21514667	15.23878123	0.058377916	4.005564012	0.840532727	1		
LOC_Os07g03070	695	668	681	598	26.6144681	25.09692183	25.82272001	23.18776381	-0.056040234	4.655089681	0.840616974	1		
LOC_Os01g64010	598	709	659	662	22.89993083	26.63730177	24.98850586	25.66939739	0.056190763	4.647529663	0.840651547	1		
LOC_Os07g46370	5810	6205	5399	5828	222.4892945	233.1233532	204.7237377	225.9837583	-0.057472545	7.788897322	0.840702707	1		
LOC_Os07g29480	65	93	81	62	2.489122916	3.494032531	3.071424847	2.404082535	-0.104173202	1.551294624	0.840710138	1		
LOC_Os03g49820	66	100	98	74	2.527417115	3.757024226	3.716044877	2.869388833	0.091175753	1.715019446	0.840749599	1		
LOC_Os10g42420	968	1128	1055	1059	37.06878435	42.37923327	40.00436066	41.06328073	0.052922044	5.32583912	0.840820733	1		
LOC_Os08g19310	260	221	266	183	9.956491663	8.30302354	10.08640752	7.095921032	-0.068614681	3.156001571	0.840836041	1		
LOC_Os01g33450	192	234	203	192	7.352486151	8.79143669	7.697521531	7.444900755	-0.068696442	2.977232089	0.84090438	1		
LOC_Os04g59480	374	473	417	440	14.32203032	17.77072459	15.81215014	17.0612309	0.059347744	4.024768858	0.840905398	1		
LOC_Os03g41675	30	54	35	52	1.148825961	2.028793082	1.327158885	2.016327288	0.100586517	0.76739763	0.840916207	1		
LOC_Os01g16124	995	755	854	790	38.10272771	28.36553291	32.38267678	30.63266456	-0.057251836	5.017697587	0.840990361	1		
LOC_Os05g41060	30804	33918	29193	31244	1179.614497	1274.307477	1106.964266	1211.502496	-0.058076586	10.21713532	0.841052609	1		
LOC_Os05g28480	430	397	405	434	16.46650544	14.91538618	15.35712424	16.82857775	0.058785232	3.994827093	0.841063416	1		
LOC_Os06g44780	31	26	17	33	1.18712016	0.976826299	0.64462003	1.279592317	-0.145241093	0.132324136	0.841098658	1		
LOC_Os01g24750	1096	1534	1281	1177	41.97044178	57.63275163	48.57401518	45.63879265	-0.055496076	5.59580905	0.841132318	1		
LOC_Os05g19954	132	120	105	126	5.054834229	4.508429072	3.981476654	4.88571612	-0.086135697	2.225093267	0.84119238	1		
LOC_Os03g51020	1986	1615	1984	1681	76.05227863	60.67594126	75.23094935	65.18165713	0.057946249	6.11354486	0.841213757	1		
LOC_Os10g25430	780	407	587	523	29.86947499	15.2910886	22.25835044	20.27959945	-0.069786804	4.458491482	0.841246646	1		
LOC_Os03g21120	685	632	707	629	26.23152611	23.74439311	26.80860947	24.38980508	0.055947106	4.662141202	0.841455091	1		
LOC_Os02g30140	260	308	291	238	9.956491663	11.57163462	11.03437815	9.228574894	-0.064738447	3.391048869	0.841468951	1		
LOC_Os01g15460	1441	1590	1420	1422	55.18194033	59.7366852	53.84473189	55.13879622	-0.053142559	5.80502182	0.841496117	1		
LOC_Os11g07470	1245	1261	1179	1350	47.67627739	47.3760755	44.706295	52.34695843	0.053584684	5.585630522	0.841558603	1		
LOC_Os04g34620	646	607	669	602	24.73805236	22.80513705	25.36769411	23.34286591	0.056303237	4.590397653	0.841602177	1		
LOC_Os07g26520	700	923	915	728	26.80593909	34.67733361	34.69572513	28.22858203	0.056693706	4.957701217	0.841703152	1		
LOC_Os06g04020	17327	12375	16051	14277	663.523581	464.931748	608.6350645	553.5981671	0.061295184	9.159990118	0.841772012	1		
LOC_Os02g12800	1529	1537	1425	1452	58.55182982	57.74546236	54.03432602	56.30206196	-0.053223344	5.822962495	0.841789831	1		
LOC_Os01g66810	130	111	136	86	4.978245832	4.170296891	5.156960237	3.33469513	-0.088472209	2.161611596	0.841797535	1		
LOC_Os12g36400	915	854	867	795	35.03919181	32.08498689	32.87562151	30.82654219	-0.054120503	5.031638156	0.84180201	1		
LOC_Os03g12560	482	484	466	512	18.45780378	18.18399726	17.67017258	19.85306868	0.057418261	4.216041309	0.841832577	1		
LOC_Os03g44230	607	711	673	659	23.24457861	26.71244225	25.51936941	25.55307082	0.055509354	4.659417585	0.841919581	1		
LOC_Os07g26110	165	410	285	302	6.318542786	15.40379933	10.8068652	11.71020848	0.08164165	3.471280265	0.841931004	1		
LOC_Os03g31310	464	505	447	459	17.7685082	18.97297234	16.9497149	17.79796587	-0.057130738	4.162263469	0.84193303	1		
LOC_Os08g38240	594	602	538	581	22.74675403	22.61728584	20.400328	22.52857989	-0.056477918	4.466137966	0.841975282	1		
LOC_Os12g10570	39	41	32	40	1.493473749	1.540379933	1.213402409	1.551020991	-0.11031334	0.606286789	0.841976195	1		
LOC_Os06g50120	367	207	281	310	14.05397092	7.777040149	10.6551899	12.02041268	0.073452804	3.485432373	0.841990446	1		
LOC_Os07g25150	334	156	221	287	12.79026237	5.860957793	8.380060386	11.12857561	0.083181827	3.266194019	0.842034219	1		
LOC_Os05g01710	2509	2579	2388	2380	96.08014455	96.8936548	90.55015476	92.28574894	-0.055129794	6.551652015	0.842073248	1		
LOC_Os01g06510	417	594	494	448	15.96868086	22.3167239	18.73189969	17.37143509	-0.059929911	4.21785249	0.842077014	1		
LOC_Os06g17970	3190	1997	2922	2393	122.1584939	75.0277738	110.7988075	92.78983076	0.06321345	6.646212546	0.84207919	1		
LOC_Os02g18850	767	799	798	785	29.37165041	30.01862357	30.25922257	30.43878694	0.054152497	4.908545246	0.842139717	1		
LOC_Os07g44190	904	1185	956	997	34.61795563	44.52073708	36.25039696	38.65919819	-0.054174964	5.265810616	0.842333028	1		
LOC_Os11g35840	46	39	56	21	1.76153314	1.465239448	2.123454215	0.81428602	-0.117476703	0.689553672	0.842388721	1		
LOC_Os12g37880	937	1056	1118	898	35.88166419	39.67417583	42.39324666	34.82042124	0.053348937	5.25399217	0.842394259	1		
LOC_Os06g11370	364	391	381	385	13.93908833	14.68996473	14.44707243	14.92857703	0.060252489	3.862571208	0.842405078	1		
LOC_Os11g08980	395	274	302	322	15.12620849	10.29424638	11.45148523	12.48571897	-0.066653802	3.632459841	0.842540038	1		
LOC_Os01g13160	1880	1933	1895	1682	71.99309356	72.6232783	71.8561739	65.22043265	-0.055322686	6.135767921	0.842579645	1		
LOC_Os04g21740	63	49	38	63	2.412534518	1.840941871	1.44091536	2.44285806	-0.107805405	1.075544952	0.842586518	1		
LOC_Os04g26870	279	176	234	189	10.68408144	6.612362638	8.873005114	7.328574181	-0.076563061	3.076895625	0.842679043	1		
LOC_Os06g08560	547	401	542	427	20.94692669	15.06566715	20.5520033	16.55714907	0.061756702	4.195860092	0.842735172	1		
LOC_Os01g10800	428	266	315	396	16.38991705	9.993684442	11.94442996	15.35510781	0.069445713	3.754317434	0.842737998	1		
LOC_Os03g27350	494	457	451	440	18.91733416	17.16960071	17.1013902	17.0612309	-0.057307022	4.13765593	0.842747499	1		
LOC_Os01g72049	239	307	283	273	9.15231349	11.53406438	10.73102755	10.58571826	0.067474801	3.398959863	0.842764045	1		
LOC_Os01g26940	830	874	798	800	31.78418492	32.83639174	30.25922257	31.02041981	-0.05362503	4.976170588	0.842867673	1		
LOC_Os02g01240	357	367	370	364	13.67102894	13.78827891	14.02996535	14.11429101	0.058150914	3.801983284	0.842880744	1		
LOC_Os11g03760	728	844	722	749	27.87817666	31.70928447	27.37739185	29.04286805	-0.054816932	4.858100324	0.842893173	1		
LOC_Os03g01014	2159	1995	2347	1873	82.677175	74.95263332	88.99548292	72.62655788	0.056340468	6.316653475	0.842917954	1		
LOC_Os02g39540	823	644	773	718	31.51612553	24.19523602	29.31125194	27.84082678	0.056833595	4.820257254	0.84296809	1		
LOC_Os03g63550	265	331	308	247	10.14796266	12.43575019	11.67899818	9.577554617	-0.064449873	3.459344927	0.843001832	1		
LOC_Os02g58270	697	572	635	653	26.6910565	21.49017858	24.07845405	25.32041767	0.057079602	4.611089944	0.843090921	1		
LOC_Os08g09710	169	144	157	133	6.471719581	5.410114886	5.953255568	5.157144794	-0.07634003	2.538895677	0.843111285	1		
LOC_Os04g42320	2140	2162	2157	1881	81.94958523	81.22686378	81.79090612	72.93676208	-0.055052934	6.310076377	0.843131995	1		
LOC_Os07g08400	72	64	75	66	2.757182307	2.404495505	2.843911896	2.559184634	0.08700197	1.439357283	0.843237312	1		
LOC_Os02g02890	34217	39186	43179	31443	1310.312597	1472.227513	1637.296957	1219.218825	0.059303495	10.45679019	0.843237481	1		
LOC_Os12g03270	101	60	81	88	3.867714069	2.254214536	3.071424847	3.412246179	0.102199324	1.689225244	0.843328467	1		
LOC_Os01g25440	97	102	116	90	3.714537274	3.832164711	4.398583732	3.489797229	0.085320111	1.972723451	0.843355727	1		
LOC_Os09g36190	867	768	712	820	33.20107028	28.85394606	26.9982036	31.79593031	-0.055431554	4.918440754	0.843356514	1		
LOC_Os08g37950	1145	1077	1116	1129	43.84685752	40.46315092	42.31740901	43.77756746	0.052293367	5.412864001	0.843362157	1		
LOC_Os01g04730	3026	3563	3289	3367	115.8782453	133.8627732	124.7150163	130.5571919	0.055694837	6.977613422	0.843369098	1		
LOC_Os02g13950	136	198	152	155	5.208011024	7.438907968	5.763661442	6.010206339	-0.077786289	2.623283439	0.843380121	1		
LOC_Os05g04370	328	479	398	353	12.56049718	17.99614604	15.09169246	13.68776024	-0.061692029	3.893026548	0.843391832	1		
LOC_Os03g13520	404	361	393	324	15.47085628	13.56285746	14.90209833	12.56327002	-0.059652609	3.824518412	0.843471841	1		
LOC_Os06g47890	4994	4379	4215	4566	191.2412283	164.5200909	159.8278485	177.0490461	-0.056759683	7.434210757	0.843482298	1		
LOC_Os10g39910	1084	1178	1064	1059	41.5109114	44.25774539	40.34563009	41.06328073	-0.052082857	5.384253036	0.843491714	1		
LOC_Os06g35470	190	227	169	216	7.275897754	8.528444994	6.408281471	8.375513349	-0.071008835	2.945896373	0.843540921	1		
LOC_Os04g44070	86	100	99	71	3.293301089	3.757024226	3.753963702	2.753062258	-0.093674901	1.788538648	0.843581448	1		
LOC_Os09g26004	320	298	308	269	12.25414359	11.19593219	11.67899818	10.43061616	-0.063740603	3.51590468	0.843589804	1		
LOC_Os03g55270	551	790	702	653	21.10010349	29.68049139	26.61901534	25.32041767	0.057516796	4.682295364	0.843592794	1		
LOC_Os01g66830	55	68	63	49	2.106180929	2.554776474	2.388885992	1.900000713	-0.097091344	1.205854985	0.843600722	1		
LOC_Os11g10120	402	459	547	333	15.39426788	17.2447412	20.74159743	12.91224975	0.064603872	4.052445561	0.843600915	1		
LOC_Os08g05670	305	315	314	265	11.6797306	11.83462631	11.90651114	10.27551406	-0.062381715	3.519681641	0.843638808	1		
LOC_Os01g10340	115	126	146	103	4.403832851	4.733850525	5.53614849	3.993879051	0.081837584	2.241795404	0.843644125	1		
LOC_Os09g24980	202	159	155	179	7.735428138	5.97366852	5.877417918	6.940818933	-0.075319155	2.743843403	0.8436669	1		
LOC_Os11g34110	227	84	114	170	8.692783106	3.15590035	4.322746081	6.59183921	-0.100686322	2.528768793	0.843678056	1		
LOC_Os01g08950	36	55	56	39	1.378591153	2.066363325	2.123454215	1.512245466	0.100859036	0.88034398	0.843736953	1		
LOC_Os08g01870	47	57	46	48	1.799827339	2.141503809	1.744265963	1.861225189	-0.104476328	0.969220344	0.843863423	1		
LOC_Os06g46754	218	195	221	202	8.348135318	7.326197242	8.380060386	7.832656002	0.069849363	3.005925757	0.843875835	1		
LOC_Os01g48310	413	365	430	362	15.81550407	13.71313843	16.30509487	14.03673996	0.059656679	3.908192616	0.843880369	1		
LOC_Os01g47760	767	1386	960	1036	29.37165041	52.07235578	36.40207226	40.17144366	-0.061020847	5.301171327	0.843907755	1		
LOC_Os01g56220	20	33	37	20	0.765883974	1.239817995	1.402996535	0.775510495	0.141422463	0.162425779	0.843939842	1		
LOC_Os03g44210	315	245	278	245	12.06267259	9.204709355	10.54143343	9.500003567	-0.065801493	3.376317524	0.843964514	1		
LOC_Os03g24180	796	738	792	761	30.48218217	27.72683879	30.03170962	29.50817435	0.054228539	4.880641146	0.843968777	1		
LOC_Os03g04050	1001	1361	1095	1283	38.3324929	51.13309972	41.52111368	49.74899827	0.054973571	5.496598575	0.844017172	1		
LOC_Os05g31160	30	91	73	54	1.148825961	3.418892046	2.768074245	2.093878337	0.117745062	1.277178478	0.844037039	1		
LOC_Os10g32850	1019	1149	1181	1009	39.02178848	43.16820836	44.78213265	39.12450449	0.052273342	5.374632387	0.844072496	1		
LOC_Os05g23860	1620	1608	1504	1526	62.0366019	60.41294956	57.02991321	59.17145079	-0.053011902	5.897447145	0.844091613	1		
LOC_Os01g16120	92	78	74	102	3.523066281	2.930478897	2.80599307	3.955103526	0.090083486	1.755264765	0.844093879	1		
LOC_Os06g49870	189	217	204	173	7.237603555	8.152742571	7.735440356	6.708165784	-0.068955992	2.909261498	0.84417543	1		
LOC_Os04g32340	1035	1155	1072	985	39.63449566	43.39362982	40.64898069	38.19389189	-0.051753073	5.337420227	0.844277502	1		
LOC_Os01g42470	309	385	364	283	11.8329074	14.46454327	13.8024524	10.97347351	-0.063270762	3.678140587	0.844281582	1		
LOC_Os01g42140	485	716	553	565	18.57268637	26.90029346	20.96911038	21.90817149	-0.058976804	4.465291614	0.844400732	1		
LOC_Os08g27050	106	132	106	112	4.059185063	4.959271979	4.019395479	4.342858774	-0.08457496	2.140533873	0.844431483	1		
LOC_Os01g11570	860	1000	942	804	32.93301089	37.57024226	35.71953341	31.17552191	-0.053070836	5.100998696	0.844443642	1		
LOC_Os03g60910	1431	1707	1414	1748	54.79899835	64.13240354	53.61721894	67.77961729	0.05506755	5.907859327	0.844458152	1		
LOC_Os11g11920	469	435	468	380	17.95997919	16.34305538	17.74601023	14.73469941	-0.058121372	4.064394224	0.844529539	1		
LOC_Os04g32080	83	125	95	94	3.178418492	4.696280283	3.602288401	3.644899328	-0.094431577	1.942638695	0.844577002	1		
LOC_Os03g51930	2257	1265	1617	1989	86.43000648	47.52635646	61.31474047	77.12451876	0.066577286	6.091515781	0.844649686	1		
LOC_Os03g58090	1685	1290	1685	1117	64.52572482	48.46561252	63.89322059	43.31226116	-0.058397267	5.781188132	0.844731448	1		
LOC_Os03g22620	451	1772	1244	1035	17.27068362	66.57446929	47.17101864	40.13266813	0.089938857	5.413315706	0.844916918	1		
LOC_Os04g42920	410	1058	850	497	15.70062147	39.74931632	32.23100148	19.27143581	-0.08003696	4.736020488	0.844969955	1		
LOC_Os02g35690	789	866	755	796	30.21412278	32.5358298	28.62871308	30.86531771	-0.053234808	4.933745643	0.844987438	1		
LOC_Os01g08700	12607	15340	13731	14500	482.7749631	576.3275163	520.6633898	562.2451091	0.05668853	9.061494097	0.844997462	1		
LOC_Os03g63300	33	48	36	37	1.263708557	1.803371629	1.36507771	1.434694416	-0.10666691	0.621601981	0.845013152	1		
LOC_Os01g56390	825	847	900	791	31.59271393	31.8219952	34.12694275	30.67144009	0.053005007	5.002432234	0.845026334	1		
LOC_Os02g35150	346	297	318	284	13.24979275	11.15836195	12.05818644	11.01224903	-0.060648821	3.575441878	0.845038822	1		
LOC_Os01g74610	2454	2748	2788	2094	93.97396362	103.2430257	105.7176849	81.19594886	-0.055913279	6.581871964	0.845078039	1		
LOC_Os02g19890	276	208	265	231	10.56919884	7.814610391	10.0484887	8.957146221	0.067519429	3.234073002	0.845082173	1		
LOC_Os09g32940	610	652	600	583	23.35946121	24.49579796	22.75129516	22.60613094	-0.054463117	4.543542486	0.845183077	1		
LOC_Os01g61710	1456	1534	1480	1331	55.75635331	57.63275163	56.11986141	51.61022346	-0.051628411	5.786848663	0.84524729	1		
LOC_Os02g45090	372	467	366	415	14.24544192	17.54530314	13.87829005	16.09184278	-0.059983118	3.951904873	0.845312655	1		
LOC_Os02g32620	227	279	244	226	8.692783106	10.48209759	9.252193367	8.763268597	-0.066333794	3.224305514	0.845314315	1		
LOC_Os06g17880	48	47	59	41	1.838121538	1.765801386	2.237210691	1.589796515	0.10731656	0.948100103	0.845364897	1		
LOC_Os01g04900	1062	637	730	860	40.66843902	23.93224432	27.68074245	33.3469513	-0.062672051	4.975948947	0.845449711	1		
LOC_Os05g01760	2228	1903	1881	1995	85.31947471	71.49617103	71.32531034	77.35717191	-0.055270264	6.254115891	0.845452253	1		
LOC_Os07g38800	203	200	232	143	7.773722337	7.514048453	8.797167464	5.544900041	-0.072475296	2.899165111	0.845467648	1		
LOC_Os03g64060	443	438	427	465	16.96433003	16.45576611	16.19133839	18.03061902	0.057145646	4.083818151	0.845481893	1		
LOC_Os12g27070	166	173	188	159	6.356836985	6.499651912	7.128739152	6.165308438	0.070103963	2.722010245	0.845524652	1		
LOC_Os01g13370	928	858	896	909	35.5370164	32.23526786	33.97526745	35.24695201	0.052487578	5.098718935	0.845556969	1		
LOC_Os07g46420	443	260	308	413	16.96433003	9.768262989	11.67899818	16.01429173	0.07110762	3.774453622	0.845562105	1		
LOC_Os07g36960	29	34	24	32	1.110531762	1.277388237	0.910051807	1.240816792	-0.126321206	0.272639583	0.84562255	1		
LOC_Os11g32810	503	493	481	453	19.26198195	18.52212944	18.23895496	17.56531272	-0.055662127	4.204013324	0.845629274	1		
LOC_Os01g53150	1303	1126	1017	1260	49.89734091	42.30409279	38.5634453	48.8571612	-0.054088583	5.489382909	0.845634917	1		
LOC_Os10g28000	28	29	24	36	1.072237564	1.089537026	0.910051807	1.395918892	0.116535144	0.251914435	0.845661656	1		
LOC_Os02g10380	207	170	182	204	7.926899132	6.386941185	6.9012262	7.910207052	0.070977917	2.877415367	0.845708516	1		
LOC_Os07g49300	1847	1926	2006	1538	70.72938501	72.3602866	76.0651635	59.63675709	-0.055440229	6.120289863	0.845804045	1		
LOC_Os08g41710	1348	1637	1491	1517	51.62057985	61.50248659	56.53696848	58.82247107	0.052518341	5.834264277	0.8458598	1		
LOC_Os09g32240	3827	2930	3092	3765	146.5518984	110.0808098	117.2450077	145.9898507	0.058224179	7.021886166	0.846138558	1		
LOC_Os10g35990	1277	1461	1287	1283	48.90169175	54.89012395	48.80152813	49.74899827	-0.051125297	5.658994803	0.846266872	1		
LOC_Os09g12600	518	1145	835	700	19.83639493	43.01792739	31.6622191	27.14286734	-0.068308562	4.923136233	0.846316616	1		
