TF.Gene.id	Target.gene.id
LOC_Os12g06010	LOC_Os11g02600
LOC_Os12g06010	LOC_Os02g45110
LOC_Os12g06010	LOC_Os03g46650
LOC_Os12g06200	LOC_Os11g09310
LOC_Os12g06200	LOC_Os02g55610
LOC_Os12g06200	LOC_Os04g40970
LOC_Os12g06200	LOC_Os09g36520
LOC_Os12g06200	LOC_Os04g55640
LOC_Os12g06200	LOC_Os04g58750
LOC_Os12g06380	LOC_Os02g11750
LOC_Os12g06380	LOC_Os01g56140
LOC_Os12g06380	LOC_Os03g57430
LOC_Os12g06380	LOC_Os02g20160
LOC_Os12g06380	LOC_Os04g01970
LOC_Os12g06380	LOC_Os09g31462
LOC_Os12g06380	LOC_Os12g07730
LOC_Os12g06380	LOC_Os03g03710
LOC_Os12g06380	LOC_Os01g46810
LOC_Os12g06380	LOC_Os03g60800
LOC_Os12g06380	LOC_Os02g48980
LOC_Os12g06380	LOC_Os04g56640
LOC_Os12g06380	LOC_Os09g20020
LOC_Os12g06380	LOC_Os04g57640
LOC_Os12g06380	LOC_Os03g55850
LOC_Os12g06520	LOC_Os04g53740
LOC_Os12g06520	LOC_Os04g10380
LOC_Os12g06520	LOC_Os07g08070
LOC_Os12g06520	LOC_Os04g53750
LOC_Os12g06520	LOC_Os09g15835
LOC_Os12g06520	LOC_Os10g36950
LOC_Os12g06520	LOC_Os06g06014
LOC_Os12g06520	LOC_Os01g64870
LOC_Os12g06520	LOC_Os06g16400
LOC_Os12g06520	LOC_Os06g19200
LOC_Os12g06520	LOC_Os07g40224
LOC_Os12g06520	LOC_Os02g57270
LOC_Os12g06520	LOC_Os02g42580
LOC_Os12g06520	LOC_Os03g45779
LOC_Os12g06520	LOC_Os09g32560
LOC_Os12g06520	LOC_Os06g04020
LOC_Os12g06520	LOC_Os04g48800
LOC_Os12g06520	LOC_Os01g10050
LOC_Os12g06520	LOC_Os09g39370
LOC_Os12g06520	LOC_Os05g34040
LOC_Os12g06520	LOC_Os03g08230
LOC_Os12g06520	LOC_Os01g21120
LOC_Os12g06520	LOC_Os10g30530
LOC_Os12g06520	LOC_Os03g49620
LOC_Os12g06520	LOC_Os03g44760
LOC_Os12g06520	LOC_Os01g04350
LOC_Os12g06520	LOC_Os09g33510
LOC_Os12g06520	LOC_Os01g11590
LOC_Os12g06520	LOC_Os06g01670
LOC_Os12g06520	LOC_Os11g19810
LOC_Os12g06520	LOC_Os03g07994
LOC_Os12g06520	LOC_Os11g40500
LOC_Os12g07120	LOC_Os03g57300
LOC_Os12g07120	LOC_Os05g48620
LOC_Os12g07120	LOC_Os09g24260
LOC_Os12g07120	LOC_Os09g31458
LOC_Os12g07120	LOC_Os12g07420
LOC_Os12g07120	LOC_Os02g38392
LOC_Os12g07120	LOC_Os07g48350
LOC_Os12g07120	LOC_Os09g29630
LOC_Os12g07480	LOC_Os09g36950
LOC_Os12g07480	LOC_Os04g38880
LOC_Os12g07480	LOC_Os04g48160
LOC_Os12g07480	LOC_Os07g15600
LOC_Os12g07480	LOC_Os09g10201
LOC_Os12g07480	LOC_Os08g02250
LOC_Os12g07480	LOC_Os10g25450
LOC_Os12g07480	LOC_Os02g17280
LOC_Os12g07480	LOC_Os07g44830
LOC_Os12g07480	LOC_Os04g47130
LOC_Os12g07480	LOC_Os08g43290
LOC_Os12g07480	LOC_Os01g51840
LOC_Os12g07480	LOC_Os09g10204
LOC_Os12g07480	LOC_Os01g03750
LOC_Os12g07480	LOC_Os01g55220
LOC_Os12g07480	LOC_Os01g03950
LOC_Os12g07480	LOC_Os03g46650
LOC_Os12g07480	LOC_Os09g17580
LOC_Os12g07480	LOC_Os07g42395
LOC_Os12g07480	LOC_Os06g11600
LOC_Os12g07480	LOC_Os09g17770
LOC_Os12g07480	LOC_Os11g02600
LOC_Os12g07480	LOC_Os05g36280
LOC_Os12g07480	LOC_Os01g02910
LOC_Os12g07480	LOC_Os08g01660
LOC_Os12g07480	LOC_Os02g51414
LOC_Os12g07480	LOC_Os09g35900
LOC_Os12g07480	LOC_Os01g05140
LOC_Os12g07480	LOC_Os10g26150
LOC_Os12g07480	LOC_Os07g41740
LOC_Os12g07480	LOC_Os09g33450
LOC_Os12g07480	LOC_Os08g09370
LOC_Os12g07480	LOC_Os03g12140
LOC_Os12g07480	LOC_Os06g40704
LOC_Os12g07480	LOC_Os05g42110
LOC_Os12g07480	LOC_Os05g44070
LOC_Os12g07480	LOC_Os04g46950
LOC_Os12g07480	LOC_Os07g08070
LOC_Os12g07480	LOC_Os03g01590
LOC_Os12g07480	LOC_Os10g42400
LOC_Os12g07480	LOC_Os04g59340
LOC_Os12g07480	LOC_Os05g43670
LOC_Os12g07480	LOC_Os11g44920
LOC_Os12g07480	LOC_Os10g41470
LOC_Os12g07480	LOC_Os12g39210
LOC_Os12g07480	LOC_Os02g10820
LOC_Os12g07480	LOC_Os05g38500
LOC_Os12g07480	LOC_Os06g46700
LOC_Os12g07480	LOC_Os09g36670
LOC_Os12g07480	LOC_Os05g28290
LOC_Os12g07480	LOC_Os12g07050
LOC_Os12g07480	LOC_Os07g09140
LOC_Os12g07480	LOC_Os04g55620
LOC_Os12g07480	LOC_Os12g34510
LOC_Os12g07480	LOC_Os06g16400
LOC_Os12g07480	LOC_Os04g38580
LOC_Os12g07480	LOC_Os09g31050
LOC_Os12g07480	LOC_Os09g07800
LOC_Os12g07480	LOC_Os06g28144
LOC_Os12g07480	LOC_Os03g46930
LOC_Os12g07480	LOC_Os11g26880
LOC_Os12g07480	LOC_Os02g47870
LOC_Os12g07480	LOC_Os09g38020
LOC_Os12g07480	LOC_Os06g02530
LOC_Os12g07480	LOC_Os09g07380
LOC_Os12g07480	LOC_Os12g42580
LOC_Os12g07480	LOC_Os02g52620
LOC_Os12g07480	LOC_Os04g38885
LOC_Os12g07480	LOC_Os04g40740
LOC_Os12g07480	LOC_Os02g09470
LOC_Os12g07480	LOC_Os04g36780
LOC_Os12g07480	LOC_Os10g26560
LOC_Os12g07480	LOC_Os01g55974
LOC_Os12g07480	LOC_Os05g19370
LOC_Os12g07480	LOC_Os01g04650
LOC_Os12g07480	LOC_Os01g41640
LOC_Os12g07480	LOC_Os06g05359
LOC_Os12g07480	LOC_Os02g26160
LOC_Os12g07480	LOC_Os01g74146
LOC_Os12g07480	LOC_Os09g36030
LOC_Os12g07480	LOC_Os04g31340
LOC_Os12g07480	LOC_Os01g40960
LOC_Os12g07790	LOC_Os06g05130
LOC_Os12g07790	LOC_Os04g58690
LOC_Os12g07790	LOC_Os05g38710
LOC_Os12g07790	LOC_Os03g15970
LOC_Os12g07790	LOC_Os03g45730
LOC_Os12g09250	LOC_Os04g41320
LOC_Os12g09250	LOC_Os09g32560
LOC_Os12g09250	LOC_Os01g66940
LOC_Os12g09250	LOC_Os08g22864
LOC_Os12g09250	LOC_Os09g09360
LOC_Os12g09250	LOC_Os06g04020
LOC_Os12g09250	LOC_Os01g20930
LOC_Os12g09250	LOC_Os06g11090
LOC_Os12g09250	LOC_Os12g07020
LOC_Os12g09250	LOC_Os05g50330
LOC_Os12g09250	LOC_Os04g44920
LOC_Os12g09250	LOC_Os11g40500
LOC_Os12g09250	LOC_Os02g10390
LOC_Os12g09250	LOC_Os04g44110
LOC_Os12g09250	LOC_Os04g51120
LOC_Os12g09250	LOC_Os03g18020
LOC_Os12g09250	LOC_Os02g57854
LOC_Os12g09250	LOC_Os12g25170
LOC_Os12g09250	LOC_Os10g38730
LOC_Os12g09250	LOC_Os04g48800
LOC_Os12g09250	LOC_Os12g32930
LOC_Os12g09250	LOC_Os11g37920
LOC_Os12g09250	LOC_Os06g23040
LOC_Os12g09250	LOC_Os08g33820
LOC_Os12g09250	LOC_Os01g56940
LOC_Os12g09250	LOC_Os01g11590
LOC_Os12g09250	LOC_Os04g40950
LOC_Os12g12380	LOC_Os04g57640
LOC_Os12g12380	LOC_Os04g01970
LOC_Os12g12380	LOC_Os02g20160
LOC_Os12g12380	LOC_Os03g57430
LOC_Os12g12380	LOC_Os01g15790
LOC_Os12g12380	LOC_Os10g15390
LOC_Os12g12380	LOC_Os08g03840
LOC_Os12g12380	LOC_Os12g07730
LOC_Os12g12380	LOC_Os11g34120
LOC_Os12g12380	LOC_Os08g25799
LOC_Os12g12380	LOC_Os02g11750
LOC_Os12g12380	LOC_Os08g36610
LOC_Os12g12380	LOC_Os03g03710
LOC_Os12g12380	LOC_Os05g49680
LOC_Os12g12380	LOC_Os02g39300
LOC_Os12g12380	LOC_Os02g47744
LOC_Os12g12380	LOC_Os12g02230
LOC_Os12g12380	LOC_Os10g06740
LOC_Os12g12380	LOC_Os02g10970
LOC_Os12g12380	LOC_Os02g35650
LOC_Os12g12380	LOC_Os04g47960
LOC_Os12g12380	LOC_Os01g46810
LOC_Os12g12380	LOC_Os03g43420
LOC_Os12g12380	LOC_Os09g31462
LOC_Os12g12380	LOC_Os07g44970
LOC_Os12g12380	LOC_Os05g43582
LOC_Os12g12380	LOC_Os03g60800
LOC_Os12g12380	LOC_Os05g47442
LOC_Os12g12380	LOC_Os07g23340
LOC_Os12g12380	LOC_Os03g50390
LOC_Os12g13170	LOC_Os08g27030
LOC_Os12g13170	LOC_Os03g21914
LOC_Os12g13170	LOC_Os07g47630
LOC_Os12g13170	LOC_Os03g13550
LOC_Os12g13170	LOC_Os12g37890
LOC_Os12g13170	LOC_Os08g33082
LOC_Os12g13170	LOC_Os01g48680
LOC_Os12g13170	LOC_Os06g36400
LOC_Os12g22630	LOC_Os04g31470
LOC_Os12g22630	LOC_Os08g39680
LOC_Os12g22630	LOC_Os09g36960
LOC_Os12g22630	LOC_Os07g32406
LOC_Os12g22630	LOC_Os01g71680
LOC_Os12g22630	LOC_Os02g33220
LOC_Os12g22630	LOC_Os04g42260
LOC_Os12g22630	LOC_Os03g01442
LOC_Os12g22630	LOC_Os03g57349
LOC_Os12g29330	LOC_Os04g21950
LOC_Os12g29330	LOC_Os03g19010
LOC_Os12g29330	LOC_Os08g37670
LOC_Os12g29330	LOC_Os01g11600
LOC_Os12g29330	LOC_Os01g58335
LOC_Os12g29330	LOC_Os03g02514
LOC_Os12g29330	LOC_Os07g44100
LOC_Os12g29330	LOC_Os01g58310
LOC_Os12g29330	LOC_Os01g24720
LOC_Os12g29330	LOC_Os05g34950
LOC_Os12g29330	LOC_Os07g08070
LOC_Os12g29330	LOC_Os02g36940
LOC_Os12g29330	LOC_Os03g57310
LOC_Os12g29330	LOC_Os12g36640
LOC_Os12g29330	LOC_Os05g02770
LOC_Os12g29330	LOC_Os03g55850
LOC_Os12g29330	LOC_Os07g44860
LOC_Os12g29330	LOC_Os07g46240
LOC_Os12g29330	LOC_Os01g63460
LOC_Os12g29330	LOC_Os01g61680
LOC_Os12g29330	LOC_Os09g30300
LOC_Os12g29330	LOC_Os09g09360
LOC_Os12g29330	LOC_Os04g49360
LOC_Os12g29330	LOC_Os06g11090
LOC_Os12g29330	LOC_Os03g10950
LOC_Os12g29330	LOC_Os01g54350
LOC_Os12g29330	LOC_Os03g44310
LOC_Os12g29330	LOC_Os03g17180
LOC_Os12g29330	LOC_Os01g70790
LOC_Os12g29330	LOC_Os06g40860
LOC_Os12g29330	LOC_Os01g54900
LOC_Os12g29330	LOC_Os01g24070
LOC_Os12g31430	LOC_Os11g15460
LOC_Os12g31430	LOC_Os07g07130
LOC_Os12g31430	LOC_Os02g49350
LOC_Os12g31430	LOC_Os05g41120
LOC_Os12g31430	LOC_Os12g04934
LOC_Os12g31430	LOC_Os01g14926
LOC_Os12g31430	LOC_Os11g30750
LOC_Os12g31430	LOC_Os03g24310
LOC_Os12g31430	LOC_Os01g72570
LOC_Os12g31430	LOC_Os04g42210
LOC_Os12g31430	LOC_Os08g38280
LOC_Os12g31430	LOC_Os09g10940
LOC_Os12g31430	LOC_Os04g11195
LOC_Os12g31430	LOC_Os04g57840
LOC_Os12g31430	LOC_Os11g02600
LOC_Os12g31430	LOC_Os12g38880
LOC_Os12g31430	LOC_Os11g34450
LOC_Os12g31430	LOC_Os04g32650
LOC_Os12g31430	LOC_Os04g53450
LOC_Os12g31430	LOC_Os01g51040
LOC_Os12g31430	LOC_Os05g34050
LOC_Os12g31430	LOC_Os01g45620
LOC_Os12g31430	LOC_Os03g27320
LOC_Os12g31430	LOC_Os03g55040
LOC_Os12g31430	LOC_Os12g36180
LOC_Os12g31430	LOC_Os09g31180
LOC_Os12g31430	LOC_Os09g19980
LOC_Os12g31430	LOC_Os03g01850
LOC_Os12g31430	LOC_Os03g04770
LOC_Os12g31430	LOC_Os09g31050
LOC_Os12g31430	LOC_Os07g43390
LOC_Os12g31430	LOC_Os02g54770
LOC_Os12g31430	LOC_Os08g03670
LOC_Os12g31430	LOC_Os01g33764
LOC_Os12g31430	LOC_Os01g66030
LOC_Os12g31430	LOC_Os03g06240
LOC_Os12g31430	LOC_Os03g61140
LOC_Os12g31430	LOC_Os03g21120
LOC_Os12g31430	LOC_Os12g37720
LOC_Os12g32140	LOC_Os02g01820
LOC_Os12g32140	LOC_Os04g58370
LOC_Os12g32140	LOC_Os12g35430
LOC_Os12g32140	LOC_Os07g22494
LOC_Os12g32140	LOC_Os01g71800
LOC_Os12g32140	LOC_Os01g54424
LOC_Os12g32140	LOC_Os09g27744
LOC_Os12g32140	LOC_Os03g27450
LOC_Os12g32140	LOC_Os01g50900
LOC_Os12g32140	LOC_Os03g11170
LOC_Os12g32250	LOC_Os06g50220
LOC_Os12g32250	LOC_Os01g63280
LOC_Os12g32250	LOC_Os01g04324
LOC_Os12g32250	LOC_Os04g57540
LOC_Os12g32250	LOC_Os11g10470
LOC_Os12g32250	LOC_Os05g50700
LOC_Os12g32250	LOC_Os05g02770
LOC_Os12g32250	LOC_Os03g55560
LOC_Os12g32250	LOC_Os06g33930
LOC_Os12g32250	LOC_Os10g02240
LOC_Os12g32250	LOC_Os05g02780
LOC_Os12g32250	LOC_Os07g48820
LOC_Os12g32250	LOC_Os07g28820
LOC_Os12g32250	LOC_Os07g02330
LOC_Os12g32250	LOC_Os10g41400
LOC_Os12g32250	LOC_Os03g08170
LOC_Os12g32250	LOC_Os01g04409
LOC_Os12g32250	LOC_Os03g57110
LOC_Os12g32250	LOC_Os01g56240
LOC_Os12g32250	LOC_Os07g49080
LOC_Os12g32250	LOC_Os03g58160
LOC_Os12g32250	LOC_Os01g36080
LOC_Os12g32250	LOC_Os03g22160
LOC_Os12g32250	LOC_Os11g45930
LOC_Os12g32250	LOC_Os04g21950
LOC_Os12g32250	LOC_Os06g43670
LOC_Os12g32250	LOC_Os03g49640
LOC_Os12g32250	LOC_Os06g01210
LOC_Os12g32250	LOC_Os04g13220
LOC_Os12g32250	LOC_Os10g42700
LOC_Os12g32250	LOC_Os02g04640
LOC_Os12g32250	LOC_Os03g15080
LOC_Os12g32250	LOC_Os03g03440
LOC_Os12g32250	LOC_Os02g47120
LOC_Os12g32250	LOC_Os02g48000
LOC_Os12g32250	LOC_Os01g61080
LOC_Os12g32250	LOC_Os10g14194
LOC_Os12g32250	LOC_Os04g57390
LOC_Os12g32250	LOC_Os01g43550
LOC_Os12g32250	LOC_Os09g33510
LOC_Os12g32250	LOC_Os03g07990
LOC_Os12g32250	LOC_Os04g49570
LOC_Os12g32250	LOC_Os03g56470
LOC_Os12g32250	LOC_Os12g02240
LOC_Os12g32250	LOC_Os07g35580
LOC_Os12g32250	LOC_Os06g44170
LOC_Os12g32250	LOC_Os05g02500
LOC_Os12g32400	LOC_Os03g19427
LOC_Os12g32400	LOC_Os11g16960
LOC_Os12g37410	LOC_Os04g59260
LOC_Os12g37410	LOC_Os02g02040
LOC_Os12g37410	LOC_Os06g05880
LOC_Os12g37410	LOC_Os04g50960
LOC_Os12g37410	LOC_Os08g33370
LOC_Os12g37410	LOC_Os06g08080
LOC_Os12g37410	LOC_Os10g42660
LOC_Os12g37410	LOC_Os02g48200
LOC_Os12g37410	LOC_Os02g34410
LOC_Os12g37410	LOC_Os01g46430
LOC_Os12g37410	LOC_Os07g40130
LOC_Os12g37410	LOC_Os07g10770
LOC_Os12g37410	LOC_Os01g58740
LOC_Os12g37410	LOC_Os07g38260
LOC_Os12g37410	LOC_Os04g37730
LOC_Os12g37410	LOC_Os05g27960
LOC_Os12g37410	LOC_Os01g50050
LOC_Os12g37410	LOC_Os05g28750
LOC_Os12g37410	LOC_Os01g69200
LOC_Os12g37410	LOC_Os05g39670
LOC_Os12g37410	LOC_Os06g06790
LOC_Os12g37410	LOC_Os09g28000
LOC_Os12g37410	LOC_Os01g64640
LOC_Os12g37410	LOC_Os01g56220
LOC_Os12g37410	LOC_Os05g41480
LOC_Os12g37410	LOC_Os12g04260
LOC_Os12g37410	LOC_Os03g53270
LOC_Os12g37410	LOC_Os01g27520
LOC_Os12g37410	LOC_Os07g01740
LOC_Os12g37410	LOC_Os03g02780
LOC_Os12g37410	LOC_Os01g04814
LOC_Os12g37410	LOC_Os07g13170
LOC_Os12g37410	LOC_Os03g63300
LOC_Os12g38200	LOC_Os03g02780
LOC_Os12g38200	LOC_Os11g14390
LOC_Os12g38200	LOC_Os04g38880
LOC_Os12g38200	LOC_Os02g14130
LOC_Os12g38200	LOC_Os09g02650
LOC_Os12g38200	LOC_Os07g46770
LOC_Os12g38200	LOC_Os09g04800
LOC_Os12g38200	LOC_Os12g42840
LOC_Os12g38200	LOC_Os03g55310
LOC_Os12g38200	LOC_Os01g33040
LOC_Os12g38200	LOC_Os03g56241
LOC_Os12g38200	LOC_Os09g37006
LOC_Os12g38200	LOC_Os01g01890
LOC_Os12g38200	LOC_Os08g44450
LOC_Os12g38200	LOC_Os02g56130
LOC_Os12g38200	LOC_Os11g43890
LOC_Os12g38200	LOC_Os12g07970
LOC_Os12g38200	LOC_Os03g17120
LOC_Os12g38200	LOC_Os06g02230
LOC_Os12g38200	LOC_Os05g49780
LOC_Os12g38200	LOC_Os07g01990
LOC_Os12g38200	LOC_Os01g16190
LOC_Os12g38200	LOC_Os02g42374
LOC_Os12g38200	LOC_Os01g07630
LOC_Os12g38200	LOC_Os04g46920
LOC_Os12g38200	LOC_Os11g01420
LOC_Os12g38200	LOC_Os06g14080
LOC_Os12g38200	LOC_Os01g53840
LOC_Os12g38200	LOC_Os04g40740
LOC_Os12g38200	LOC_Os03g46650
LOC_Os12g38200	LOC_Os06g05190
LOC_Os12g38200	LOC_Os08g44460
LOC_Os12g38200	LOC_Os02g55070
LOC_Os12g38200	LOC_Os07g08040
LOC_Os12g38200	LOC_Os05g11550
LOC_Os12g38200	LOC_Os09g37920
LOC_Os12g38200	LOC_Os05g48220
LOC_Os12g38200	LOC_Os01g36930
LOC_Os12g38200	LOC_Os05g40040
LOC_Os12g38200	LOC_Os11g03590
LOC_Os12g38200	LOC_Os03g62539
LOC_Os12g38200	LOC_Os09g32274
LOC_Os12g38200	LOC_Os06g51510
LOC_Os12g38200	LOC_Os05g36120
LOC_Os12g38200	LOC_Os06g22070
LOC_Os12g38200	LOC_Os06g05180
LOC_Os12g38200	LOC_Os06g12110
LOC_Os12g38200	LOC_Os01g07310
LOC_Os12g38200	LOC_Os11g01220
LOC_Os12g38200	LOC_Os09g32250
LOC_Os12g38200	LOC_Os05g01310
LOC_Os12g38200	LOC_Os02g53520
LOC_Os12g38200	LOC_Os02g35000
LOC_Os12g38200	LOC_Os02g48460
LOC_Os12g38200	LOC_Os02g12880
LOC_Os12g38200	LOC_Os05g19370
LOC_Os12g38200	LOC_Os03g62090
LOC_Os12g38200	LOC_Os10g30580
LOC_Os12g38200	LOC_Os10g38740
LOC_Os12g38200	LOC_Os12g18880
LOC_Os12g38200	LOC_Os03g13800
LOC_Os12g38200	LOC_Os02g52630
LOC_Os12g38200	LOC_Os06g03780
LOC_Os12g38200	LOC_Os10g41410
LOC_Os12g39850	LOC_Os08g44370
LOC_Os12g39850	LOC_Os05g50720
LOC_Os12g39850	LOC_Os08g37874
LOC_Os12g39850	LOC_Os06g40440
LOC_Os12g39850	LOC_Os02g51610
LOC_Os12g39850	LOC_Os01g33764
LOC_Os12g39850	LOC_Os07g36465
LOC_Os12g39850	LOC_Os01g03340
LOC_Os12g39850	LOC_Os05g42210
LOC_Os12g39850	LOC_Os02g46750
LOC_Os12g39850	LOC_Os05g01050
LOC_Os12g40570	LOC_Os01g52630
LOC_Os12g40570	LOC_Os07g48750
LOC_Os12g40570	LOC_Os12g37770
LOC_Os12g40570	LOC_Os03g13590
LOC_Os12g40570	LOC_Os03g56620
LOC_Os12g40570	LOC_Os05g02500
LOC_Os12g40570	LOC_Os02g46850
LOC_Os12g40570	LOC_Os02g51414
LOC_Os12g40570	LOC_Os01g43550
LOC_Os12g40570	LOC_Os04g02110
LOC_Os12g40570	LOC_Os06g36270
LOC_Os12g40570	LOC_Os06g43190
LOC_Os12g40570	LOC_Os06g40704
LOC_Os12g40570	LOC_Os03g16800
LOC_Os12g40570	LOC_Os03g14990
LOC_Os12g40570	LOC_Os07g48820
LOC_Os12g40570	LOC_Os07g35580
LOC_Os12g40570	LOC_Os03g55560
LOC_Os12g40570	LOC_Os09g25560
LOC_Os12g40570	LOC_Os06g21620
LOC_Os12g40570	LOC_Os10g30530
LOC_Os12g40570	LOC_Os01g42140
LOC_Os12g40570	LOC_Os01g02910
LOC_Os12g40570	LOC_Os05g49050
LOC_Os12g40570	LOC_Os01g56220
LOC_Os12g40570	LOC_Os07g49240
LOC_Os12g40570	LOC_Os02g38980
LOC_Os12g40570	LOC_Os03g22380
LOC_Os12g40570	LOC_Os04g21950
LOC_Os12g40570	LOC_Os12g02240
LOC_Os12g40570	LOC_Os12g07290
LOC_Os12g40570	LOC_Os02g32160
LOC_Os12g40570	LOC_Os02g13650
LOC_Os12g40570	LOC_Os08g10070
LOC_Os12g40570	LOC_Os02g07709
LOC_Os12g40570	LOC_Os04g38700
LOC_Os12g40570	LOC_Os03g08630
LOC_Os12g40570	LOC_Os08g04440
LOC_Os12g40570	LOC_Os02g30640
LOC_Os12g40570	LOC_Os03g49640
LOC_Os12g40570	LOC_Os03g39000
LOC_Os12g40570	LOC_Os04g57750
LOC_Os12g40570	LOC_Os03g11690
LOC_Os12g40570	LOC_Os01g63220
LOC_Os12g40570	LOC_Os02g06370
LOC_Os12g40570	LOC_Os01g48290
LOC_Os12g40570	LOC_Os09g10940
LOC_Os12g40570	LOC_Os03g04370
LOC_Os12g40570	LOC_Os07g38260
LOC_Os12g40570	LOC_Os10g28570
LOC_Os12g40570	LOC_Os05g33410
LOC_Os12g40590	LOC_Os01g19770
LOC_Os12g40590	LOC_Os03g58180
LOC_Os12g40590	LOC_Os06g43960
LOC_Os12g40590	LOC_Os01g07200
LOC_Os12g40590	LOC_Os09g39730
LOC_Os12g40710	LOC_Os05g13940
LOC_Os12g40710	LOC_Os05g35274
LOC_Os12g40710	LOC_Os08g23630
LOC_Os12g40710	LOC_Os10g41340
LOC_Os12g40730	LOC_Os01g19770
LOC_Os12g40730	LOC_Os09g39730
LOC_Os12g40730	LOC_Os04g44570
LOC_Os12g40730	LOC_Os04g56580
LOC_Os12g40730	LOC_Os06g43960
LOC_Os12g40730	LOC_Os10g11100
LOC_Os12g40730	LOC_Os06g21560
LOC_Os12g40730	LOC_Os03g58180
LOC_Os12g40730	LOC_Os10g39220
LOC_Os12g40730	LOC_Os08g33076
LOC_Os12g40730	LOC_Os05g37700
LOC_Os12g40730	LOC_Os01g07200
LOC_Os12g40730	LOC_Os02g26470
LOC_Os12g40730	LOC_Os10g41340
LOC_Os12g40730	LOC_Os06g12140
LOC_Os12g40730	LOC_Os03g55730
LOC_Os12g40730	LOC_Os02g02890
LOC_Os12g40730	LOC_Os03g58880
LOC_Os12g40920	LOC_Os03g19390
LOC_Os12g40920	LOC_Os06g21550
LOC_Os12g40920	LOC_Os08g27150
LOC_Os12g40920	LOC_Os07g07480
LOC_Os12g40920	LOC_Os02g03040
LOC_Os12g40920	LOC_Os07g42770
LOC_Os12g40920	LOC_Os10g40130
LOC_Os12g41210	LOC_Os09g07450
LOC_Os12g41210	LOC_Os02g37694
LOC_Os12g41210	LOC_Os03g15070
LOC_Os12g41210	LOC_Os04g50950
LOC_Os12g41210	LOC_Os07g09670
LOC_Os12g41210	LOC_Os09g31522
LOC_Os12g41210	LOC_Os03g13830
LOC_Os12g41210	LOC_Os07g14850
LOC_Os12g41210	LOC_Os01g03570
LOC_Os12g41210	LOC_Os01g67820
LOC_Os12g41210	LOC_Os02g28465
LOC_Os12g41210	LOC_Os07g42104
LOC_Os12g41210	LOC_Os04g57210
LOC_Os12g41210	LOC_Os05g46030
LOC_Os12g41210	LOC_Os02g56900
LOC_Os12g41210	LOC_Os01g71790
LOC_Os12g41210	LOC_Os05g37140
LOC_Os12g41210	LOC_Os01g61690
LOC_Os12g41210	LOC_Os03g37140
LOC_Os12g41210	LOC_Os07g40140
LOC_Os12g41210	LOC_Os03g08610
LOC_Os12g41210	LOC_Os01g56310
LOC_Os12g41210	LOC_Os01g13270
LOC_Os12g41210	LOC_Os06g23790
LOC_Os12g41210	LOC_Os03g56241
LOC_Os12g41210	LOC_Os06g03750
LOC_Os12g41210	LOC_Os02g51000
LOC_Os12g41210	LOC_Os02g43940
LOC_Os12g41210	LOC_Os12g03720
LOC_Os12g41210	LOC_Os01g69260
LOC_Os12g41230	LOC_Os02g19990
LOC_Os12g41230	LOC_Os02g56130
LOC_Os12g41230	LOC_Os08g01630
LOC_Os12g41230	LOC_Os11g07050
LOC_Os12g41230	LOC_Os07g46540
LOC_Os12g41230	LOC_Os04g53440
LOC_Os12g41230	LOC_Os05g14940
LOC_Os12g41230	LOC_Os04g41820
LOC_Os12g41230	LOC_Os08g31930
LOC_Os12g41230	LOC_Os01g68790
LOC_Os12g41230	LOC_Os08g09750
LOC_Os12g41230	LOC_Os05g16250
LOC_Os12g41230	LOC_Os12g03180
LOC_Os12g41230	LOC_Os07g41750
LOC_Os12g41230	LOC_Os02g10490
LOC_Os12g41230	LOC_Os05g39850
LOC_Os12g41230	LOC_Os04g54840
LOC_Os12g41230	LOC_Os01g15480
LOC_Os12g41230	LOC_Os05g13950
LOC_Os12g41230	LOC_Os02g43740
LOC_Os12g41230	LOC_Os09g38400
LOC_Os12g41230	LOC_Os04g37720
LOC_Os12g41230	LOC_Os05g44070
LOC_Os12g41230	LOC_Os03g12720
LOC_Os12g41230	LOC_Os02g39390
LOC_Os12g41230	LOC_Os10g34370
LOC_Os12g41230	LOC_Os03g46330
LOC_Os12g41230	LOC_Os02g06400
LOC_Os12g41230	LOC_Os07g48360
LOC_Os12g41230	LOC_Os06g22070
LOC_Os12g41230	LOC_Os03g13800
LOC_Os12g41230	LOC_Os03g15810
LOC_Os12g41230	LOC_Os05g03540
LOC_Os12g41230	LOC_Os09g27230
LOC_Os12g41230	LOC_Os03g61960
LOC_Os12g41230	LOC_Os03g53580
LOC_Os12g41230	LOC_Os06g40590
LOC_Os12g41230	LOC_Os02g49450
LOC_Os12g41230	LOC_Os02g48360
LOC_Os12g41230	LOC_Os02g55880
LOC_Os12g41230	LOC_Os02g02580
LOC_Os12g41230	LOC_Os01g49110
LOC_Os12g41230	LOC_Os03g52450
LOC_Os12g41230	LOC_Os06g38550
LOC_Os12g41230	LOC_Os04g59624
LOC_Os12g41230	LOC_Os02g10690
LOC_Os12g41230	LOC_Os04g47130
LOC_Os12g41230	LOC_Os03g02720
LOC_Os12g41230	LOC_Os07g14850
LOC_Os12g41230	LOC_Os08g13380
LOC_Os12g41230	LOC_Os06g44374
LOC_Os12g41230	LOC_Os05g37140
LOC_Os12g41230	LOC_Os03g52400
LOC_Os12g41230	LOC_Os01g61690
LOC_Os12g41230	LOC_Os04g51166
LOC_Os12g41230	LOC_Os03g59650
LOC_Os12g41230	LOC_Os03g56241
